Ω√ØÃﬂ#2
,øÿØƒﬁóvëfî‘çÜ,ëYê´Ç–Ç∏Ç›(X),ëYê´Ç–Ç∏Ç›(Y),ëYê´Ç–Ç∏Ç›(Z),ëYê´Ç–Ç∏Ç›(XY),ëYê´Ç–Ç∏Ç›(YZ),ëYê´Ç–Ç∏Ç›(ZX),’∞ªﬁ∞∫›Œﬂ∞»›ƒ1,’∞ªﬁ∞∫›Œﬂ∞»›ƒ2
9295,9295,-0.000208380894036964,0.00010379606828792,0.000104584825749043,3.63601648132317e-05,8.37230254546739e-05,8.53664641908836e-06,0,0
9296,9296,0,0,0,0,0,0,0,0
9297,9297,0,0,0,0,0,0,0,0
9298,9298,0,0,0,0,0,0,0,0
9299,9299,0,0,0,0,0,0,0,0
9300,9300,0,0,0,0,0,0,0,0
9301,9301,0,0,0,0,0,0,0,0
9302,9302,0,0,0,0,0,0,0,0
9303,9303,0,0,0,0,0,0,0,0
9304,9304,0,0,0,0,0,0,0,0
9305,9305,0,0,0,0,0,0,0,0
9306,9306,0,0,0,0,0,0,0,0
9307,9307,0,0,0,0,0,0,0,0
9308,9308,0,0,0,0,0,0,0,0
9309,9309,0,0,0,0,0,0,0,0
9310,9310,0,0,0,0,0,0,0,0
9311,9311,0,0,0,0,0,0,0,0
9312,9312,0,0,0,0,0,0,0,0
9313,9313,0,0,0,0,0,0,0,0
9314,9314,0,0,0,0,0,0,0,0
9315,9315,0,0,0,0,0,0,0,0
9316,9316,0,0,0,0,0,0,0,0
9317,9317,0,0,0,0,0,0,0,0
9318,9318,0,0,0,0,0,0,0,0
9319,9319,0,0,0,0,0,0,0,0
9320,9320,0,0,0,0,0,0,0,0
9321,9321,0,0,0,0,0,0,0,0
9322,9322,0,0,0,0,0,0,0,0
9323,9323,0,0,0,0,0,0,0,0
9324,9324,0,0,0,0,0,0,0,0
9325,9325,0,0,0,0,0,0,0,0
9326,9326,0,0,0,0,0,0,0,0
9327,9327,0,0,0,0,0,0,0,0
9328,9328,0,0,0,0,0,0,0,0
9329,9329,0,0,0,0,0,0,0,0
9330,9330,0,0,0,0,0,0,0,0
9331,9331,0,0,0,0,0,0,0,0
9332,9332,0,0,0,0,0,0,0,0
9333,9333,0,0,0,0,0,0,0,0
9334,9334,0,0,0,0,0,0,0,0
9335,9335,0,0,0,0,0,0,0,0
9336,9336,0,0,0,0,0,0,0,0
9337,9337,0,0,0,0,0,0,0,0
9338,9338,0,0,0,0,0,0,0,0
9339,9339,0,0,0,0,0,0,0,0
9340,9340,0,0,0,0,0,0,0,0
9341,9341,0,0,0,0,0,0,0,0
9342,9342,0,0,0,0,0,0,0,0
9343,9343,0,0,0,0,0,0,0,0
9344,9344,0,0,0,0,0,0,0,0
9345,9345,0,0,0,0,0,0,0,0
9346,9346,0,0,0,0,0,0,0,0
9347,9347,0,0,0,0,0,0,0,0
9348,9348,0,0,0,0,0,0,0,0
9349,9349,0,0,0,0,0,0,0,0
9350,9350,0,0,0,0,0,0,0,0
9351,9351,0,0,0,0,0,0,0,0
9352,9352,0,0,0,0,0,0,0,0
9353,9353,0,0,0,0,0,0,0,0
9354,9354,0,0,0,0,0,0,0,0
9355,9355,0,0,0,0,0,0,0,0
9356,9356,0,0,0,0,0,0,0,0
9357,9357,0,0,0,0,0,0,0,0
9358,9358,0,0,0,0,0,0,0,0
9359,9359,0,0,0,0,0,0,0,0
9360,9360,0,0,0,0,0,0,0,0
9361,9361,0,0,0,0,0,0,0,0
9362,9362,0,0,0,0,0,0,0,0
9363,9363,0,0,0,0,0,0,0,0
9364,9364,0,0,0,0,0,0,0,0
9365,9365,0,0,0,0,0,0,0,0
9366,9366,0,0,0,0,0,0,0,0
9367,9367,0,0,0,0,0,0,0,0
9368,9368,0,0,0,0,0,0,0,0
9369,9369,0,0,0,0,0,0,0,0
9370,9370,0,0,0,0,0,0,0,0
9371,9371,0,0,0,0,0,0,0,0
9372,9372,0,0,0,0,0,0,0,0
9373,9373,0,0,0,0,0,0,0,0
9374,9374,0,0,0,0,0,0,0,0
9375,9375,0,0,0,0,0,0,0,0
9376,9376,0,0,0,0,0,0,0,0
9377,9377,0,0,0,0,0,0,0,0
9378,9378,0,0,0,0,0,0,0,0
9379,9379,0,0,0,0,0,0,0,0
9380,9380,0,0,0,0,0,0,0,0
9381,9381,0,0,0,0,0,0,0,0
9382,9382,0,0,0,0,0,0,0,0
9383,9383,0,0,0,0,0,0,0,0
9384,9384,0,0,0,0,0,0,0,0
9385,9385,0,0,0,0,0,0,0,0
9386,9386,0,0,0,0,0,0,0,0
9387,9387,0,0,0,0,0,0,0,0
9388,9388,0,0,0,0,0,0,0,0
9389,9389,0,0,0,0,0,0,0,0
9390,9390,0,0,0,0,0,0,0,0
9391,9391,0,0,0,0,0,0,0,0
9392,9392,0,0,0,0,0,0,0,0
9393,9393,0,0,0,0,0,0,0,0
9394,9394,0,0,0,0,0,0,0,0
9395,9395,0,0,0,0,0,0,0,0
9396,9396,0,0,0,0,0,0,0,0
9397,9397,0,0,0,0,0,0,0,0
9398,9398,0,0,0,0,0,0,0,0
9399,9399,0,0,0,0,0,0,0,0
9400,9400,0,0,0,0,0,0,0,0
9401,9401,0,0,0,0,0,0,0,0
9402,9402,0,0,0,0,0,0,0,0
9403,9403,0,0,0,0,0,0,0,0
9404,9404,0,0,0,0,0,0,0,0
9405,9405,0,0,0,0,0,0,0,0
9406,9406,0,0,0,0,0,0,0,0
9407,9407,0,0,0,0,0,0,0,0
9408,9408,0,0,0,0,0,0,0,0
9409,9409,-0.002788475016132,-0.0299315061420202,0.0327199809253216,-0.00138844538014382,-0.00385904754512012,-0.00229636835865676,0,0
9410,9410,-0.00248388922773302,-0.0283212903887033,0.030805179849267,0.00685800239443779,-0.0093529736623168,-0.00527914892882109,0,0
9411,9411,-0.00184045324567705,-0.019579267129302,0.021419720724225,0.0154473222792149,-0.00681564398109913,-0.00436817388981581,0,0
9412,9412,-0.00165694614406675,-0.00672628870233893,0.00838323496282101,0.00149324024096131,-0.00221271766349673,-0.000154537192429416,0,0
9413,9413,-0.00104710250161588,0.000676795665640384,0.000370306806871668,-0.000169989536516368,-0.000307125184917822,-0.000157854025019333,0,0
9414,9414,-0.000409104133723304,0.000243716000113636,0.000165388148161583,0.000167427773703821,-8.32703008200042e-05,3.42787143381429e-06,0,0
9415,9415,-3.72134454664774e-05,1.84478740266059e-05,1.87655714398716e-05,1.46901709285885e-06,-3.86669626095681e-07,6.4396829202451e-07,0,0
9416,9416,0,0,0,0,0,0,0,0
9417,9417,0,0,0,0,0,0,0,0
9418,9418,0,0,0,0,0,0,0,0
9419,9419,-0.00258617126382887,-0.0313074104487896,0.0338935814797878,-0.00126676633954048,-0.00745329819619656,-0.00889137107878923,0,0
9420,9420,-0.00215922528877854,-0.0266498550772667,0.0288090799003839,0.00690432172268629,-0.0151693150401115,-0.0126322321593761,0,0
9421,9421,-0.00187746481969953,-0.0143794948235154,0.0162569601088762,0.00965313147753477,-0.0114972395822406,-0.00745041621848941,0,0
9422,9422,-0.00176265113987029,-0.00261203059926629,0.00437468197196722,0.000742534233722836,-0.00348894228227437,-0.000208183395443484,0,0
9423,9423,-0.000963517173659056,0.000562057190109044,0.000401460012653843,0.000106572115328163,-0.000902007042896003,2.26951051445212e-05,0,0
9424,9424,-0.000334116601152346,0.00017097732052207,0.000163139295182191,0.0001011963468045,-0.000109973370854277,-5.37531968802796e-06,0,0
9425,9425,-9.19233025342692e-06,4.97486780659528e-06,4.21746199208428e-06,1.96313891365207e-07,-1.3333406059246e-06,5.53652796497772e-07,0,0
9426,9426,0,0,0,0,0,0,0,0
9427,9427,0,0,0,0,0,0,0,0
9428,9428,0,0,0,0,0,0,0,0
9429,9429,-0.00205484475009143,-0.0295564848929644,0.031611330807209,0.000779751397203654,-0.00821422319859266,-0.0109573770314455,0,0
9430,9430,-0.00204507005400956,-0.0219591725617647,0.0240042433142662,0.00480105634778738,-0.0157762784510851,-0.0108506754040718,0,0
9431,9431,-0.00192636449355632,-0.00888666231185198,0.010813026688993,0.00388672668486834,-0.0102647561579943,-0.0040134652517736,0,0
9432,9432,-0.00161367864347994,-0.000614372838754207,0.00222805142402649,0.00050384463975206,-0.00261895009316504,-8.34674938232638e-06,0,0
9433,9433,-0.000754677108488977,0.000229437093366869,0.000525240029674023,0.000313188676955178,-0.000570548290852457,8.99522710824385e-05,0,0
9434,9434,-0.000261802226305008,0.000113824957225006,0.000147977276355959,4.4077849452151e-05,-0.000102116253401618,1.31766528284061e-05,0,0
9435,9435,0,0,0,0,0,0,0,0
9436,9436,0,0,0,0,0,0,0,0
9437,9437,0,0,0,0,0,0,0,0
9438,9438,0,0,0,0,0,0,0,0
9439,9439,-0.0020483024418354,-0.0242459829896688,0.0262942854315042,0.00168181909248233,-0.00660239206627011,-0.00400065444409847,0,0
9440,9440,-0.00192094326484948,-0.0143162915483117,0.0162372346967459,0.00222494988702238,-0.00930277723819017,-0.00213183951564133,0,0
9441,9441,-0.001699268235825,-0.00392411509528756,0.00562338344752789,0.000990714877843857,-0.0031734008807689,-0.000285006186459213,0,0
9442,9442,-0.00116511597298086,-0.000153354310896248,0.00131847022566944,0.000465347984572873,-0.000380827957997099,0.000189480721019208,0,0
9443,9443,-0.000537698739208281,7.40806935937144e-05,0.000463618052890524,0.000126061364426278,-0.000137305018142797,6.62023376207799e-05,0,0
9444,9444,-0.000169971870491281,4.87656507175416e-05,0.00012120621977374,2.25697222049348e-05,-2.61125824181363e-05,1.61381249199621e-05,0,0
9445,9445,0,0,0,0,0,0,0,0
9446,9446,0,0,0,0,0,0,0,0
9447,9447,0,0,0,0,0,0,0,0
9448,9448,0,0,0,0,0,0,0,0
9449,9449,-0.00167775363661349,-0.0142977144569159,0.0159754678606987,0.000596630561631173,-0.00090449838899076,-0.00105592794716358,0,0
9450,9450,-0.00149745168164372,-0.00563065567985177,0.00712810736149549,0.000767105142585933,0.00045955422683619,-0.000194139094674028,0,0
9451,9451,-0.00144086102955043,-3.1958996260073e-05,0.00147281994577497,0.000279912579571828,0.000778785033617169,0.00016074585437309,0,0
9452,9452,-0.000759701593779027,0.000134984016767703,0.00062471762066707,0.000136875358293764,0.00041213579243049,0.000105005157820415,0,0
9453,9453,-0.000399984244722873,7.73818901507184e-05,0.000322602340020239,5.63573121326044e-05,0.00017478788504377,5.2733037591679e-05,0,0
9454,9454,-6.4016247051768e-05,2.03083927772241e-05,4.37078560935333e-05,7.7012127803755e-06,1.62468259077286e-05,4.43611361333751e-06,0,0
9455,9455,0,0,0,0,0,0,0,0
9456,9456,0,0,0,0,0,0,0,0
9457,9457,0,0,0,0,0,0,0,0
9458,9458,0,0,0,0,0,0,0,0
9459,9459,-0.00173185486346483,0.00208350317552686,-0.000351648341165856,-3.48674147971906e-05,0.00042076499084942,-8.85539629962295e-05,0,0
9460,9460,-0.00143961468711495,0.00127683090977371,0.000162783850100823,-5.91484422329813e-07,0.000629310787189752,4.25366988565656e-06,0,0
9461,9461,-0.00100664549972862,0.000707320752553642,0.000299324718071148,7.22028489690274e-05,0.000388730579288676,4.70366576337256e-05,0,0
9462,9462,-0.000587629619985819,0.000360939331585541,0.000226690302952193,7.95130181359127e-05,0.000253720470936969,2.93770335701993e-05,0,0
9463,9463,-0.000212306476896629,0.000105923936644103,0.000106382532976568,3.68967266695108e-05,8.52633675094694e-05,8.65566289576236e-06,0,0
9464,9464,0,0,0,0,0,0,0,0
9465,9465,0,0,0,0,0,0,0,0
9466,9466,0,0,0,0,0,0,0,0
9467,9467,0,0,0,0,0,0,0,0
9468,9468,0,0,0,0,0,0,0,0
9469,9469,0,0,0,0,0,0,0,0
9470,9470,0,0,0,0,0,0,0,0
9471,9471,0,0,0,0,0,0,0,0
9472,9472,0,0,0,0,0,0,0,0
9473,9473,0,0,0,0,0,0,0,0
9474,9474,0,0,0,0,0,0,0,0
9475,9475,0,0,0,0,0,0,0,0
9476,9476,0,0,0,0,0,0,0,0
9477,9477,0,0,0,0,0,0,0,0
9478,9478,0,0,0,0,0,0,0,0
9479,9479,0,0,0,0,0,0,0,0
9480,9480,0,0,0,0,0,0,0,0
9481,9481,0,0,0,0,0,0,0,0
9482,9482,0,0,0,0,0,0,0,0
9483,9483,0,0,0,0,0,0,0,0
9484,9484,0,0,0,0,0,0,0,0
9485,9485,0,0,0,0,0,0,0,0
9486,9486,0,0,0,0,0,0,0,0
9487,9487,0,0,0,0,0,0,0,0
9488,9488,0,0,0,0,0,0,0,0
9489,9489,0,0,0,0,0,0,0,0
9490,9490,0,0,0,0,0,0,0,0
9491,9491,0,0,0,0,0,0,0,0
9492,9492,0,0,0,0,0,0,0,0
9493,9493,0,0,0,0,0,0,0,0
9494,9494,0,0,0,0,0,0,0,0
9495,9495,0,0,0,0,0,0,0,0
9496,9496,0,0,0,0,0,0,0,0
9497,9497,0,0,0,0,0,0,0,0
9498,9498,0,0,0,0,0,0,0,0
9499,9499,0,0,0,0,0,0,0,0
9500,9500,0,0,0,0,0,0,0,0
9501,9501,0,0,0,0,0,0,0,0
9502,9502,0,0,0,0,0,0,0,0
9503,9503,0,0,0,0,0,0,0,0
9504,9504,0,0,0,0,0,0,0,0
9505,9505,0,0,0,0,0,0,0,0
9506,9506,0,0,0,0,0,0,0,0
9507,9507,0,0,0,0,0,0,0,0
9508,9508,0,0,0,0,0,0,0,0
9509,9509,0,0,0,0,0,0,0,0
9510,9510,0,0,0,0,0,0,0,0
9511,9511,0,0,0,0,0,0,0,0
9512,9512,0,0,0,0,0,0,0,0
9513,9513,0,0,0,0,0,0,0,0
9514,9514,0,0,0,0,0,0,0,0
9515,9515,0,0,0,0,0,0,0,0
9516,9516,0,0,0,0,0,0,0,0
9517,9517,0,0,0,0,0,0,0,0
9518,9518,0,0,0,0,0,0,0,0
9519,9519,0,0,0,0,0,0,0,0
9520,9520,0,0,0,0,0,0,0,0
9521,9521,0,0,0,0,0,0,0,0
9522,9522,0,0,0,0,0,0,0,0
9523,9523,0,0,0,0,0,0,0,0
9524,9524,0,0,0,0,0,0,0,0
9525,9525,0,0,0,0,0,0,0,0
9526,9526,0,0,0,0,0,0,0,0
9527,9527,0,0,0,0,0,0,0,0
9528,9528,0,0,0,0,0,0,0,0
9529,9529,0,0,0,0,0,0,0,0
9530,9530,0,0,0,0,0,0,0,0
9531,9531,0,0,0,0,0,0,0,0
9532,9532,0,0,0,0,0,0,0,0
9533,9533,0,0,0,0,0,0,0,0
9534,9534,0,0,0,0,0,0,0,0
9535,9535,0,0,0,0,0,0,0,0
9536,9536,0,0,0,0,0,0,0,0
9537,9537,0,0,0,0,0,0,0,0
9538,9538,0,0,0,0,0,0,0,0
9539,9539,0,0,0,0,0,0,0,0
9540,9540,0,0,0,0,0,0,0,0
9541,9541,0,0,0,0,0,0,0,0
9542,9542,0,0,0,0,0,0,0,0
9543,9543,0,0,0,0,0,0,0,0
9544,9544,0,0,0,0,0,0,0,0
9545,9545,0,0,0,0,0,0,0,0
9546,9546,0,0,0,0,0,0,0,0
9547,9547,0,0,0,0,0,0,0,0
9548,9548,0,0,0,0,0,0,0,0
9549,9549,0,0,0,0,0,0,0,0
9550,9550,0,0,0,0,0,0,0,0
9551,9551,0,0,0,0,0,0,0,0
9552,9552,0,0,0,0,0,0,0,0
9553,9553,0,0,0,0,0,0,0,0
9554,9554,0,0,0,0,0,0,0,0
9555,9555,0,0,0,0,0,0,0,0
9556,9556,0,0,0,0,0,0,0,0
9557,9557,0,0,0,0,0,0,0,0
9558,9558,0,0,0,0,0,0,0,0
9559,9559,0,0,0,0,0,0,0,0
9560,9560,0,0,0,0,0,0,0,0
9561,9561,0,0,0,0,0,0,0,0
9562,9562,0,0,0,0,0,0,0,0
9563,9563,0,0,0,0,0,0,0,0
9564,9564,0,0,0,0,0,0,0,0
9565,9565,0,0,0,0,0,0,0,0
9566,9566,0,0,0,0,0,0,0,0
9567,9567,0,0,0,0,0,0,0,0
9568,9568,0,0,0,0,0,0,0,0
9569,9569,0,0,0,0,0,0,0,0
9570,9570,0,0,0,0,0,0,0,0
9571,9571,0,0,0,0,0,0,0,0
9572,9572,0,0,0,0,0,0,0,0
9573,9573,0,0,0,0,0,0,0,0
9574,9574,0,0,0,0,0,0,0,0
9575,9575,0,0,0,0,0,0,0,0
9576,9576,0,0,0,0,0,0,0,0
9577,9577,-0.00288730557076633,-0.0298479571938515,0.0327352620661259,-0.00237965234555304,-0.00367831089533865,-0.00180442864075303,0,0
9578,9578,-0.00250076944939792,-0.0283789988607168,0.030879769474268,0.00469131767749786,-0.00922230165451765,-0.00489479023963213,0,0
9579,9579,-0.00188887864351273,-0.0196104291826487,0.0214993078261614,0.0139768105000257,-0.00674784928560257,-0.00452899094671011,0,0
9580,9580,-0.00164707202930003,-0.00673992512747645,0.00838699657469988,0.00138030806556344,-0.00221327412873507,-0.000307774287648499,0,0
9581,9581,-0.00105425796937197,0.000671040499582887,0.000383217411581427,-0.000122421246487647,-0.000308882968965918,-0.000132322937133722,0,0
9582,9582,-0.000407176907174289,0.000242126960074529,0.000165049961651675,0.000163139658980072,-8.26466202852316e-05,9.42996280173247e-07,0,0
9583,9583,-3.8576759834541e-05,1.91422404896002e-05,1.94345193449408e-05,1.75932655110955e-06,-4.46702216549966e-07,8.59312706324999e-07,0,0
9584,9584,0,0,0,0,0,0,0,0
9585,9585,0,0,0,0,0,0,0,0
9586,9586,0,0,0,0,0,0,0,0
9587,9587,-0.00254332390613854,-0.0313356257975101,0.0338789485394955,-0.00158596411347389,-0.00733095314353704,-0.00884841661900282,0,0
9588,9588,-0.00215031951665878,-0.0266955010592937,0.0288458205759525,0.00629683909937739,-0.0150434635579586,-0.0123204747214913,0,0
9589,9589,-0.00188028742559254,-0.0143864061683416,0.0162666942924261,0.0093660494312644,-0.011452860198915,-0.00732533074915409,0,0
9590,9590,-0.00175690243486315,-0.00263337465003133,0.00439027696847916,0.000769699516240507,-0.00349198724143207,-0.000237316824495792,0,0
9591,9591,-0.000961774727329612,0.000547848292626441,0.000413926405599341,8.45408794702962e-05,-0.000906035420484841,1.47331875268719e-05,0,0
9592,9592,-0.000334604614181444,0.000170629995409399,0.000163974618772045,0.000100633718830068,-0.000109651606180705,-5.08846824232023e-06,0,0
9593,9593,-9.78567732090596e-06,5.29515773450839e-06,4.49051958639757e-06,2.58323751722855e-07,-1.4228826330509e-06,5.56109853278031e-07,0,0
9594,9594,0,0,0,0,0,0,0,0
9595,9595,0,0,0,0,0,0,0,0
9596,9596,0,0,0,0,0,0,0,0
9597,9597,-0.00199174624867737,-0.0296175424009562,0.0316092893481255,0.000928551191464067,-0.00821015797555447,-0.0112463235855103,0,0
9598,9598,-0.00203993963077664,-0.0219958778470755,0.0240358170121908,0.00508313532918692,-0.0158360991626978,-0.0106847314164042,0,0
9599,9599,-0.00192268099635839,-0.00886791292577982,0.0107905939221382,0.00393653614446521,-0.0102862603962421,-0.00393596757203341,0,0
9600,9600,-0.00154884962830693,-0.000711662694811821,0.00226051220670342,0.000364149367669597,-0.00265656621195376,-3.6048124457011e-05,0,0
9601,9601,-0.000753158470615745,0.000227650656597689,0.000525507784914225,0.000316612975439057,-0.000567440001759678,8.79958097357303e-05,0,0
9602,9602,-0.000262473040493205,0.00011401283700252,0.000148460196214728,4.51778651040513e-05,-0.00010238318645861,1.44335917866556e-05,0,0
9603,9603,0,0,0,0,0,0,0,0
9604,9604,0,0,0,0,0,0,0,0
9605,9605,0,0,0,0,0,0,0,0
9606,9606,0,0,0,0,0,0,0,0
9607,9607,-0.00200995104387403,-0.0242682825773954,0.0262782331556082,0.0017723998753354,-0.0065946807153523,-0.00421498250216246,0,0
9608,9608,-0.00190405093599111,-0.0143336756154895,0.0162377264350653,0.00225411984138191,-0.00927627924829721,-0.002128214109689,0,0
9609,9609,-0.00169166550040245,-0.00394013430923223,0.00563179980963469,0.000915873271878809,-0.0031421659514308,-0.000299893348710611,0,0
9610,9610,-0.0011725293006748,-0.000151603133417666,0.00132413243409246,0.000449634302640334,-0.000381546386051923,0.000186204517376609,0,0
9611,9611,-0.000539957545697689,7.39042516215704e-05,0.000466053315903991,0.000129620922962204,-0.000137902214191854,6.61205413052812e-05,0,0
9612,9612,-0.000172747662873007,4.95215062983334e-05,0.000123226156574674,2.32818074437091e-05,-2.67524465016322e-05,1.65616438607685e-05,0,0
9613,9613,0,0,0,0,0,0,0,0
9614,9614,0,0,0,0,0,0,0,0
9615,9615,0,0,0,0,0,0,0,0
9616,9616,0,0,0,0,0,0,0,0
9617,9617,-0.00167970277834684,-0.0142954904586077,0.0159751940518618,0.00061712198657915,-0.000905860506463796,-0.00117057759780437,0,0
9618,9618,-0.00149335491005331,-0.00563928298652172,0.00713263778015971,0.00081012980081141,0.00045882270205766,-0.000235141691518947,0,0
9619,9619,-0.00144526828080416,-3.70201087207533e-05,0.00148228835314512,0.000296606332994998,0.000786047894507647,0.000162818512762897,0,0
9620,9620,-0.000763320073019713,0.000135445996420458,0.000627874047495425,0.000135454480187036,0.000413631700212136,0.000107255866168998,0,0
9621,9621,-0.000403039739467204,7.80649716034532e-05,0.00032497476786375,5.65906557312701e-05,0.000176240864675492,5.30103025084827e-05,0,0
9622,9622,-6.68951033730991e-05,2.1224337615422e-05,4.56707639386877e-05,8.05687341198791e-06,1.69953873410122e-05,4.68859707325464e-06,0,0
9623,9623,0,0,0,0,0,0,0,0
9624,9624,0,0,0,0,0,0,0,0
9625,9625,0,0,0,0,0,0,0,0
9626,9626,0,0,0,0,0,0,0,0
9627,9627,-0.00173036765772849,0.00208507897332311,-0.000354711228283122,-3.33644456986804e-05,0.000419900228735059,-9.05965061974712e-05,0,0
9628,9628,-0.00144392577931285,0.00128432980272919,0.000159596034791321,-1.36848575493786e-06,0.000633252726402134,2.98839540846529e-06,0,0
9629,9629,-0.00101265322882682,0.000712629349436611,0.00030002387939021,7.23936609574594e-05,0.00039060931885615,4.71636594738811e-05,0,0
9630,9630,-0.000592286000028253,0.000364223000360653,0.000228063014219515,8.04496594355442e-05,0.000256258732406422,2.94140008918475e-05,0,0
9631,9631,-0.000216902306419797,0.000108433843706734,0.00010846846998902,3.76075659005437e-05,8.68990100570954e-05,8.87596979737282e-06,0,0
9632,9632,0,0,0,0,0,0,0,0
9633,9633,0,0,0,0,0,0,0,0
9634,9634,0,0,0,0,0,0,0,0
9635,9635,0,0,0,0,0,0,0,0
9636,9636,0,0,0,0,0,0,0,0
9637,9637,0,0,0,0,0,0,0,0
9638,9638,0,0,0,0,0,0,0,0
9639,9639,0,0,0,0,0,0,0,0
9640,9640,0,0,0,0,0,0,0,0
9641,9641,0,0,0,0,0,0,0,0
9642,9642,0,0,0,0,0,0,0,0
9643,9643,0,0,0,0,0,0,0,0
9644,9644,0,0,0,0,0,0,0,0
9645,9645,0,0,0,0,0,0,0,0
9646,9646,0,0,0,0,0,0,0,0
9647,9647,0,0,0,0,0,0,0,0
9648,9648,0,0,0,0,0,0,0,0
9649,9649,0,0,0,0,0,0,0,0
9650,9650,0,0,0,0,0,0,0,0
9651,9651,0,0,0,0,0,0,0,0
9652,9652,0,0,0,0,0,0,0,0
9653,9653,0,0,0,0,0,0,0,0
9654,9654,0,0,0,0,0,0,0,0
9655,9655,0,0,0,0,0,0,0,0
9656,9656,0,0,0,0,0,0,0,0
9657,9657,0,0,0,0,0,0,0,0
9658,9658,0,0,0,0,0,0,0,0
9659,9659,0,0,0,0,0,0,0,0
9660,9660,0,0,0,0,0,0,0,0
9661,9661,0,0,0,0,0,0,0,0
9662,9662,0,0,0,0,0,0,0,0
9663,9663,0,0,0,0,0,0,0,0
9664,9664,0,0,0,0,0,0,0,0
9665,9665,0,0,0,0,0,0,0,0
9666,9666,0,0,0,0,0,0,0,0
9667,9667,0,0,0,0,0,0,0,0
9668,9668,0,0,0,0,0,0,0,0
9669,9669,0,0,0,0,0,0,0,0
9670,9670,0,0,0,0,0,0,0,0
9671,9671,0,0,0,0,0,0,0,0
9672,9672,0,0,0,0,0,0,0,0
9673,9673,0,0,0,0,0,0,0,0
9674,9674,0,0,0,0,0,0,0,0
9675,9675,0,0,0,0,0,0,0,0
9676,9676,0,0,0,0,0,0,0,0
9677,9677,0,0,0,0,0,0,0,0
9678,9678,0,0,0,0,0,0,0,0
9679,9679,0,0,0,0,0,0,0,0
9680,9680,0,0,0,0,0,0,0,0
9681,9681,0,0,0,0,0,0,0,0
9682,9682,0,0,0,0,0,0,0,0
9683,9683,0,0,0,0,0,0,0,0
9684,9684,0,0,0,0,0,0,0,0
9685,9685,0,0,0,0,0,0,0,0
9686,9686,0,0,0,0,0,0,0,0
9687,9687,0,0,0,0,0,0,0,0
9688,9688,0,0,0,0,0,0,0,0
9689,9689,0,0,0,0,0,0,0,0
9690,9690,0,0,0,0,0,0,0,0
9691,9691,0,0,0,0,0,0,0,0
9692,9692,0,0,0,0,0,0,0,0
9693,9693,0,0,0,0,0,0,0,0
9694,9694,0,0,0,0,0,0,0,0
9695,9695,0,0,0,0,0,0,0,0
9696,9696,0,0,0,0,0,0,0,0
9697,9697,0,0,0,0,0,0,0,0
9698,9698,0,0,0,0,0,0,0,0
9699,9699,0,0,0,0,0,0,0,0
9700,9700,0,0,0,0,0,0,0,0
9701,9701,0,0,0,0,0,0,0,0
9702,9702,0,0,0,0,0,0,0,0
9703,9703,0,0,0,0,0,0,0,0
9704,9704,0,0,0,0,0,0,0,0
9705,9705,0,0,0,0,0,0,0,0
9706,9706,0,0,0,0,0,0,0,0
9707,9707,0,0,0,0,0,0,0,0
9708,9708,0,0,0,0,0,0,0,0
9709,9709,0,0,0,0,0,0,0,0
9710,9710,0,0,0,0,0,0,0,0
9711,9711,0,0,0,0,0,0,0,0
9712,9712,0,0,0,0,0,0,0,0
9713,9713,0,0,0,0,0,0,0,0
9714,9714,0,0,0,0,0,0,0,0
9715,9715,0,0,0,0,0,0,0,0
9716,9716,0,0,0,0,0,0,0,0
9717,9717,0,0,0,0,0,0,0,0
9718,9718,0,0,0,0,0,0,0,0
9719,9719,0,0,0,0,0,0,0,0
9720,9720,0,0,0,0,0,0,0,0
9721,9721,0,0,0,0,0,0,0,0
9722,9722,0,0,0,0,0,0,0,0
9723,9723,0,0,0,0,0,0,0,0
9724,9724,0,0,0,0,0,0,0,0
9725,9725,0,0,0,0,0,0,0,0
9726,9726,0,0,0,0,0,0,0,0
9727,9727,0,0,0,0,0,0,0,0
9728,9728,0,0,0,0,0,0,0,0
9729,9729,0,0,0,0,0,0,0,0
9730,9730,0,0,0,0,0,0,0,0
9731,9731,0,0,0,0,0,0,0,0
9732,9732,0,0,0,0,0,0,0,0
9733,9733,0,0,0,0,0,0,0,0
9734,9734,0,0,0,0,0,0,0,0
9735,9735,0,0,0,0,0,0,0,0
9736,9736,0,0,0,0,0,0,0,0
9737,9737,0,0,0,0,0,0,0,0
9738,9738,0,0,0,0,0,0,0,0
9739,9739,0,0,0,0,0,0,0,0
9740,9740,0,0,0,0,0,0,0,0
9741,9741,0,0,0,0,0,0,0,0
9742,9742,0,0,0,0,0,0,0,0
9743,9743,0,0,0,0,0,0,0,0
9744,9744,0,0,0,0,0,0,0,0
9745,9745,-0.00278996396809816,-0.0299954097718,0.0327853746712208,-0.00146980350837111,-0.00383133441209793,-0.00224931677803397,0,0
9746,9746,-0.00248325825668871,-0.028381522744894,0.0308647807687521,0.00674174446612597,-0.00931199546903372,-0.00528906518593431,0,0
9747,9747,-0.00183780316729099,-0.0196277927607298,0.0214655958116055,0.0153795666992664,-0.00683117564767599,-0.00437590014189482,0,0
9748,9748,-0.00164909823797643,-0.00674861716106534,0.00839771516621113,0.0015072172973305,-0.00221747253090143,-0.000163835560670123,0,0
